date,SR_MIN,SR_MAX,SR_MEAN,SR_STD,NDVI_MIN,NDVI_MAX,NDVI_MEAN,NDVI_STD,GNDVI_MIN,GNDVI_MAX,GNDVI_MEAN,GNDVI_STD,NDRE_MIN,NDRE_MAX,NDRE_MEAN,NDRE_STD,modNDRE_MIN,modNDRE_MAX,modNDRE_MEAN,modNDRE_STD,EVI_MIN,EVI_MAX,EVI_MEAN,EVI_STD,EVI2_MIN,EVI2_MAX,EVI2_MEAN,EVI2_STD,PVR_MIN,PVR_MAX,PVR_MEAN,PVR_STD,GCI_MIN,GCI_MAX,GCI_MEAN,GCI_STD,RECI_MIN,RECI_MAX,RECI_MEAN,RECI_STD,TVI_MIN,TVI_MAX,TVI_MEAN,TVI_STD,MTCI_MIN,MTCI_MAX,MTCI_MEAN,MTCI_STD,LCI_MIN,LCI_MAX,LCI_MEAN,LCI_STD,TCVI_MIN,TCVI_MAX,TCVI_MEAN,TCVI_STD,GARVI_MIN,GARVI_MAX,GARVI_MEAN,GARVI_STD,SIPI1_MIN,SIPI1_MAX,SIPI1_MEAN,SIPI1_STD,SIPI2_MIN,SIPI2_MAX,SIPI2_MEAN,SIPI2_STD,MCARI_MIN,MCARI_MAX,MCARI_MEAN,MCARI_STD,ARVI_MIN,ARVI_MAX,ARVI_MEAN,ARVI_STD,OSAVI_MIN,OSAVI_MAX,OSAVI_MEAN,OSAVI_STD,anomaly
02/10/2022,8.733905792,20.54368973,15.74402905,3.093891948,0.794532657,0.907165408,0.875668836,0.02705862,0.716409147,0.781644702,0.762505221,0.013977948,0.528653562,0.648109972,0.611267859,0.022973337,0.616744578,0.734157026,0.685753875,0.020154559,-3.524819374,-1.524792671,-2.413235709,0.534767527,0.593215883,0.883432031,0.768268571,0.075228772,1.442060113,2.529411793,2.097791222,0.3150858,5.05241394,7.15938282,6.448341045,0.461788185,2.243163347,3.68359375,3.16176231,0.285937028,22.44799995,38.26399994,31.36366237,4.256223351,1.645878553,2.921921968,2.49129038,0.280075266,0.622053683,0.745022953,0.711530406,0.025634874,0.1779017,0.285023093,0.237467253,0.029912043,0.590534091,0.718206048,0.665409306,0.0218118,0.989040613,1.026637077,0.998951185,0.008374069,1.181053162,1.310708404,1.229771832,0.022058209,0.139403939,0.441226274,0.314577244,0.087411103,0.757340252,0.925146937,0.878065661,0.039489734,0.587353349,0.731379449,0.682158844,0.035365045,false
02/10/2022,6.642857075,10.69705105,8.832505561,0.53108828,0.738317728,0.829016745,0.795978516,0.011466177,0.667096794,0.746088505,0.714807244,0.009431289,0.475312322,0.644859791,0.620617397,0.018444276,0.592876554,0.833518922,0.783191984,0.026461219,-1.566245914,-1.11296773,-1.280708122,0.066717052,0.524429083,0.640817463,0.594564935,0.016811429,1.281138778,1.684210539,1.466414398,0.052496632,4.007751942,5.876760483,5.020192329,0.224244143,1.81179142,3.631578922,3.282006354,0.213339823,19.68799973,24.70800018,22.53143331,0.810335959,1.27296865,2.505809546,2.208995076,0.139664257,0.560046732,0.714759171,0.687674545,0.016280294,0.150315896,0.180091202,0.163432031,0.005746473,0.566956043,0.828653276,0.77424297,0.028774515,0.96938473,1.018987298,0.983853402,0.006824174,1.09986639,1.343345881,1.139266117,0.025401144,0.065174609,0.169364005,0.090385586,0.012834677,0.714285731,0.868852437,0.819528331,0.018848774,0.537414968,0.616755247,0.588395142,0.010588613,false
02/10/2022,5.319327831,9.482837677,8.55122882,0.716179425,0.683510661,0.809211969,0.789083795,0.020455797,0.632144392,0.728321254,0.710699513,0.014997969,0.502076328,0.63744545,0.613683986,0.03115238,0.641635001,0.817472696,0.777292222,0.042628723,-1.447656393,-1.13270998,-1.294586584,0.078636359,0.497047365,0.628116488,0.592720636,0.022736702,1.1988796,1.579175711,1.439939872,0.066335648,3.436915874,5.361635208,4.929194556,0.308958065,2.016680002,3.516411304,3.205824105,0.356765781,19.0720005,24.44000053,22.5560944,1.023845659,1.286872745,2.349742889,2.146779074,0.230007357,0.56272161,0.7014696,0.68015434,0.028278402,0.148657903,0.184508294,0.164377289,0.007246347,0.616927743,0.811398983,0.767786525,0.046723863,0.967350483,1.049286604,0.986283789,0.013796061,1.111641169,1.279259205,1.145458605,0.040157953,0.067844808,0.160285354,0.090692305,0.018745544,0.628644943,0.850000024,0.809497688,0.037084189,0.504581153,0.603770614,0.584888157,0.01638066,false
02/10/2022,2.70198679,16.8546257,12.59130613,3.139695026,0.45974955,0.887984216,0.837159344,0.073118982,0.463677138,0.814087212,0.767354651,0.05712242,0.317191273,0.68806529,0.631732064,0.063905433,0.482504606,0.776063681,0.729649815,0.049955963,-1.418590069,-0.671453238,-1.257920233,0.106271456,0.318006337,0.628384948,0.579761805,0.054689142,0.931740642,2.103896141,1.560658402,0.20174365,1.729097009,8.757732391,6.920883676,1.361657927,0.929078043,4.411598206,3.550044363,0.701293451,12.28800011,22.53000069,20.72006149,1.813601842,0.542068958,3.328708649,2.597334436,0.573145422,0.351520568,0.768984199,0.711119569,0.070723271,0.101092897,0.183720499,0.155348282,0.011644204,0.420817584,0.767321587,0.716321521,0.055192292,0.987941444,1.174610853,1.007785086,0.023648223,1.144276977,1.536259532,1.189265476,0.059069616,0.027871642,0.38057217,0.120980491,0.037955771,0.35127303,0.901234567,0.82930845,0.092470043,0.338603437,0.637323916,0.597889083,0.051216531,false
02/10/2022,5.643178463,15.58518505,10.70710113,1.796203462,0.698939264,0.879410446,0.824668614,0.030023656,0.642592192,0.786540926,0.745161633,0.022946791,0.447311819,0.645889103,0.597164096,0.032580265,0.53401798,0.739900112,0.696197518,0.032159256,-1.642480254,-1.201971531,-1.472476809,0.062476884,0.503911555,0.664199769,0.615233037,0.02636076,1.172173858,2.025925875,1.542686669,0.159828853,3.59584856,7.369477749,5.906362932,0.651238768,1.61867702,3.647948265,2.993491889,0.357476225,19.19000053,25.08799934,23.01994238,1.004976638,1.171703339,2.669335365,2.174742427,0.28937035,0.539531946,0.727471113,0.682032222,0.033075811,0.151660904,0.191243097,0.175584969,0.006761035,0.502966702,0.726947844,0.679130869,0.03490156,0.98247844,1.060048223,1.007945521,0.010662971,1.175766826,1.436298132,1.219916331,0.037601386,0.065425046,0.26526472,0.148984654,0.031168886,0.659246206,0.908822834,0.813609933,0.042854108,0.513513505,0.647910476,0.607831673,0.021852663,false
02/10/2022,3.997557878,17.28384209,13.52337874,2.211973402,0.599804521,0.890613794,0.857015336,0.037401127,0.589706242,0.812428355,0.785537801,0.029326888,0.414254874,0.687344909,0.639917532,0.050437148,0.512341082,0.78544426,0.727939435,0.048522875,-1.577703476,-0.993605316,-1.430636444,0.09062661,0.402733654,0.653079152,0.623325053,0.035300001,1.03174603,1.890829682,1.589804896,0.138432453,2.874556303,8.662591934,7.449424443,0.9338026,1.414454222,4.396825314,3.637194704,0.600745052,14.83399963,24.04000092,22.6756449,1.313511547,0.881839097,3.314057827,2.704021053,0.458472606,0.468604922,0.768199682,0.724129091,0.048912483,0.127304897,0.1820921,0.170782453,0.007162666,0.480891734,0.77794081,0.715598335,0.05225954,0.988200605,1.096537709,1.003420781,0.0127313,1.136582375,1.475912452,1.190562537,0.055736916,0.071988866,0.258924872,0.142963609,0.030031867,0.512240171,0.910692751,0.852830846,0.050730941,0.43123135,0.646701515,0.623601887,0.02871966,false
02/10/2022,2.784397125,15.22758579,10.11405465,2.474835612,0.471514255,0.876753092,0.804542197,0.075153787,0.473410189,0.776161611,0.715929233,0.057661161,0.393098265,0.651009262,0.57475439,0.057801663,0.502637863,0.832616627,0.687525773,0.053016773,-1.671145916,-0.866127253,-1.29070778,0.125146852,0.363373786,0.682570159,0.575960999,0.050869259,0.977584064,1.975862026,1.594472697,0.202182164,1.798022628,6.935018063,5.236061827,0.989688704,1.295426488,3.730810881,2.776860546,0.547425264,15.03999996,25.88800049,21.36362602,1.647160098,0.793613434,2.817142963,2.013900213,0.453780341,0.442466259,0.738023937,0.658467782,0.065842221,0.110062502,0.190569103,0.163055675,0.013310799,0.469114363,0.822018981,0.668065408,0.056486209,0.980184019,1.143084288,1.007121166,0.022589288,1.100516438,1.49475193,1.232419392,0.067610358,0.013452341,0.277373046,0.145403779,0.040792743,0.37851125,0.88576448,0.797704614,0.091636386,0.362745106,0.654297471,0.583881405,0.049710931,false
02/10/2022,3.096870422,17.92000008,13.49127822,4.257344437,0.511822462,0.894291759,0.839008298,0.083336487,0.469589829,0.79468888,0.750556499,0.066241889,0.415049374,0.668729544,0.613105393,0.065419231,0.567309797,0.764354646,0.711701662,0.049495556,-1.915242195,-1.070569992,-1.696296495,0.151684316,0.404850155,0.716879189,0.665502205,0.072826016,0.964232504,2.08273387,1.767733388,0.307690563,1.770666718,7.741312504,6.398520164,1.478796131,1.41909194,4.037362576,3.295109177,0.752248573,16.69199944,27.54800034,25.60332528,2.474519754,0.796732008,3.110367775,2.483141519,0.660314471,0.44343397,0.756712794,0.698990398,0.075168658,0.135189205,0.212365597,0.192584524,0.016536086,0.532088995,0.750849903,0.695173055,0.054752768,0.983619571,1.101634741,1.00349558,0.025176513,1.154146671,1.381352663,1.206300125,0.05421961,0.037278809,0.330917656,0.186831433,0.058929326,0.437067777,0.914120913,0.8387762,0.108123066,0.396449715,0.672358096,0.632118817,0.061646156,false
02/10/2022,3.5090909,10.46451569,7.64396201,1.758676394,0.556451619,0.825548649,0.75646284,0.06180018,0.577298522,0.773307145,0.71673068,0.052929726,0.459594816,0.634615362,0.574833244,0.047313312,0.549986362,0.790672421,0.703913279,0.054022385,-1.364126325,-0.980113626,-1.160138523,0.090858429,0.391798109,0.558438778,0.51676806,0.036927203,0.935589492,1.410994768,1.209271723,0.113545005,2.731471539,6.822510719,5.279687765,1.185709405,1.700926661,3.473684311,2.757509011,0.484481866,14.66800022,20.81200027,18.62671786,1.315157225,0.96825397,2.335299015,1.834651476,0.36050963,0.491935492,0.700176835,0.640835414,0.050787223,0.116844498,0.159249693,0.143068298,0.009212435,0.52528733,0.774400949,0.688780242,0.057920942,0.997614205,1.148953319,1.028750707,0.02907909,1.132373095,1.409113407,1.215001063,0.061430744,0.017040066,0.153332934,0.081555939,0.032201676,0.437318981,0.829151392,0.722973671,0.083609444,0.409630597,0.580096662,0.540602247,0.038111491,false
02/10/2022,3.778431416,12.96703339,9.458330159,2.205884604,0.581452608,0.856805682,0.796869198,0.058785352,0.579605997,0.807112098,0.74570082,0.048846726,0.508347273,0.664696157,0.612226298,0.042053724,0.620635748,0.791666687,0.730728594,0.037382375,-1.430301785,-0.959445417,-1.148858623,0.069695533,0.423422039,0.57537055,0.535850309,0.031276383,0.895098031,1.545454502,1.318560169,0.131042499,2.757442236,8.368715286,6.094489705,1.218153663,2.067911625,3.964739084,3.215498537,0.535819601,15.63599968,20.20999908,19.02309438,0.857958124,1.222452164,2.832160711,2.213148345,0.437483205,0.550046563,0.739050627,0.682309509,0.048011693,0.114695102,0.159513593,0.143376908,0.007651979,0.604777396,0.778072238,0.71825132,0.039444886,0.988062441,1.128087521,1.015764723,0.020830466,1.131578922,1.305625558,1.186151759,0.037286511,0.005139647,0.174985766,0.085910719,0.026073266,0.471835017,0.875993669,0.777338898,0.077173699,0.437750995,0.603547037,0.564072817,0.035271635,false
02/10/2022,4.838196278,12.51127815,9.685534626,1.747267289,0.657428443,0.851975501,0.805980508,0.042851218,0.603464007,0.79197377,0.751148888,0.039185054,0.474143565,0.662979186,0.610685692,0.039621894,0.554761291,0.782728076,0.7249438,0.039490893,-1.374640822,-0.921043634,-1.096164757,0.075393419,0.438524932,0.569906175,0.529444632,0.023565176,0.94299674,1.533546329,1.339652079,0.107119506,3.043678045,7.614173412,6.194910638,1.017473797,1.803319454,3.934351206,3.185434508,0.476716121,15.71199989,20.86199951,18.59923176,0.853965844,1.247064829,2.681904793,2.214999631,0.36047155,0.554975033,0.728401423,0.684469673,0.040354516,0.1184192,0.158544898,0.140961318,0.007182621,0.527371287,0.775238097,0.712557075,0.042071276,0.994291484,1.069811344,1.011480218,0.0143009,1.138791442,1.401288509,1.192032803,0.042901612,0.032972734,0.213310957,0.09127613,0.029235037,0.593832791,0.854493558,0.790824328,0.056839566,0.474963188,0.595380008,0.564495409,0.024722317,false
02/10/2022,4.321016312,16.04273415,11.20120393,2.672463544,0.624131918,0.882647932,0.825595084,0.050552234,0.581572294,0.798225105,0.757203864,0.039808301,0.469079942,0.666666687,0.613990463,0.053386093,0.558348298,0.775487483,0.717767389,0.051356966,-1.445853829,-1.03091681,-1.20369892,0.096434024,0.452670664,0.635751545,0.563718405,0.039052717,0.993846178,1.961038947,1.493177014,0.20060974,2.779798031,7.912036896,6.405688395,1.046895175,1.767045498,4,3.267021585,0.62412219,16.37599945,23.3579998,20.1212999,1.424269747,1.245429397,2.996078491,2.354156354,0.491499918,0.554650903,0.749754667,0.694017343,0.054089703,0.126313895,0.1787958,0.15256079,0.011312777,0.531763017,0.765901804,0.704043745,0.055152039,0.982626617,1.088317156,1.007121709,0.017305373,1.144755721,1.395498395,1.200667557,0.056957269,0.033328962,0.248171732,0.118977086,0.039982296,0.539284229,0.904213548,0.817204626,0.069812547,0.463273197,0.632584095,0.586787128,0.034671997,false
02/10/2022,4.850467205,15.6541357,11.19678506,2.320980189,0.658146977,0.879909694,0.828588969,0.04091822,0.576908469,0.792509675,0.747260641,0.034621645,0.530854106,0.68548876,0.617935987,0.034011729,0.625115395,0.778799713,0.726119768,0.031985758,-1.809041023,-1.128601909,-1.379241385,0.132620871,0.508441091,0.694083393,0.604402605,0.036677932,1.13898921,1.996197701,1.577041225,0.170921326,2.727109432,7.63900423,6.033881968,0.898859656,2.263066292,4.359073162,3.27535205,0.458928019,19.61000061,26.81999969,22.36621378,1.496465502,1.380228162,3.247363329,2.360062002,0.382651049,0.579872191,0.764559805,0.698277286,0.036551624,0.145085007,0.197029293,0.167056276,0.010749084,0.607255161,0.768916667,0.711542237,0.0344103,0.978723407,1.066666722,1.002463725,0.013757642,1.14201355,1.299852252,1.189989373,0.031785043,0.047571924,0.267141879,0.130089598,0.036298046,0.61430794,0.89652729,0.82607026,0.054871065,0.49878934,0.654411793,0.604894921,0.029144777,false
02/10/2022,2.526034832,14.16730022,10.07209303,2.384267896,0.432790607,0.86813736,0.805658323,0.068355203,0.447589904,0.797764003,0.733856099,0.053554744,0.325413972,0.692866862,0.599016425,0.053450329,0.50194335,0.794295132,0.71222921,0.043714712,-1.498005271,-0.949923694,-1.208906165,0.077205641,0.328841388,0.622020066,0.556403157,0.041504506,0.914728701,1.852830172,1.475372702,0.170275531,1.620498657,7.889434814,5.730127207,1.107535665,0.964781225,4.511834145,3.061877534,0.568175557,13.5,22.71999931,20.12204273,1.223322241,0.560874701,3.248136282,2.173442469,0.458665652,0.359333575,0.764602661,0.676405026,0.060662152,0.113999397,0.173171595,0.152073236,0.008675442,0.452881962,0.786019981,0.696365441,0.048100163,0.977646708,1.145231843,1.010722275,0.02349604,1.129488945,1.496128321,1.205040984,0.049555917,0.017156588,0.220355794,0.111988577,0.031007915,0.348058432,0.889171302,0.793976914,0.08802795,0.332170874,0.626206875,0.576206778,0.04351537,false
02/10/2022,2.434042454,14.67796612,9.774470954,1.994713618,0.417596042,0.872432411,0.80505212,0.055208136,0.407711238,0.782810092,0.734560785,0.044508697,0.392292082,0.657801807,0.594754589,0.042703868,0.557349682,0.777101099,0.707240915,0.040425094,-1.509760737,-0.726501882,-1.177955971,0.107984212,0.300606579,0.643175244,0.548726097,0.038541544,0.948504984,1.813559294,1.448197579,0.139922518,1.376731277,7.208530903,5.685879643,0.941238299,1.291054726,3.844566822,2.984289716,0.470970546,12.26799965,23.95999908,19.7292946,1.389908197,0.665061891,2.831813574,2.110612748,0.372775151,0.399421722,0.739026964,0.67305292,0.046937488,0.085671,0.177218094,0.149845936,0.011351294,0.521948278,0.769085169,0.691348806,0.043633241,0.989766538,1.133102894,1.010799541,0.018453773,1.143416882,1.397102952,1.209494083,0.044286038,0.007051649,0.251588315,0.112159567,0.03515287,0.353312314,0.880174279,0.791854899,0.070721121,0.313877672,0.63216877,0.572652488,0.036331602,false
02/10/2022,3.480412483,12.44852924,10.19916099,1.655028729,0.55361253,0.851284862,0.815070513,0.04487914,0.566952884,0.785864949,0.757172894,0.033950556,0.439930111,0.66934675,0.616340935,0.056297441,0.524479151,0.793062925,0.728467425,0.060682015,-1.237908483,-0.803966224,-1.071524051,0.05944287,0.383023441,0.559641421,0.52955625,0.029055025,0.937842786,1.570397139,1.379616406,0.121641566,2.618435144,7.339901447,6.348149157,0.814288183,1.570982814,4.048632145,3.308523573,0.654172871,13.73600006,19.87000084,18.46697393,0.9449003,0.929840147,2.813093901,2.316922242,0.451943669,0.481822371,0.737745762,0.691381115,0.052869201,0.101727597,0.1618976,0.139913662,0.008379872,0.514103234,0.784775317,0.716715234,0.064009518,0.981162727,1.15004158,1.008229808,0.019573511,1.130467057,1.453326702,1.191888465,0.066440374,0.025069417,0.244627193,0.09514287,0.037790892,0.434459329,0.868137956,0.805094179,0.062702236,0.404641777,0.592240393,0.567872948,0.029289323,false
02/10/2022,5.082010746,15.65283012,11.36622759,1.90043361,0.671161354,0.879900277,0.832895342,0.036605294,0.61207211,0.795241237,0.756272882,0.03007253,0.517590046,0.680261016,0.630415455,0.035077256,0.606841743,0.777260005,0.73531979,0.032781036,-1.553807497,-1.172323585,-1.360233141,0.075297642,0.492769718,0.656622052,0.600473402,0.025576569,1.075396776,1.867924571,1.546409166,0.132075025,3.155597687,7.767590523,6.302551305,0.794026108,2.145851612,4.255102158,3.454164017,0.452264836,18.74399948,24.21800041,22.00933334,0.927448215,1.41872704,3.147169828,2.475010081,0.363427646,0.586559355,0.758871675,0.708515593,0.035849455,0.142232195,0.181892201,0.1635506,0.006347414,0.586206913,0.766658545,0.721684183,0.034815678,0.990400434,1.050874949,1.004406832,0.010112351,1.143285394,1.323938012,1.181513352,0.03455394,0.048859391,0.228200436,0.118361131,0.028664675,0.615983188,0.893199444,0.827099756,0.047538794,0.497902542,0.64576751,0.605103597,0.023782182,false
02/10/2022,3.619144678,8.891820908,6.51367771,1.027196805,0.567019403,0.79781276,0.728391484,0.040712684,0.565638781,0.734877706,0.684758751,0.031487309,0.393725485,0.588619411,0.5312938,0.033674571,0.55197233,0.715527236,0.663059883,0.030735663,-1.332020998,-0.904704869,-1.060421807,0.065401668,0.404128015,0.537349761,0.485830887,0.026147392,0.995762706,1.383292437,1.20006413,0.079057989,2.604462385,5.543689251,4.401931053,0.583819706,1.298835754,2.861678123,2.287834364,0.290898753,15.32600021,20.00799942,17.48880926,0.896470814,0.794303775,1.962674975,1.517250322,0.216870482,0.442680776,0.662467182,0.599589938,0.036977085,0.121208601,0.158342093,0.137865232,0.006749587,0.520345271,0.704216838,0.643475525,0.03345276,1.009024024,1.098628163,1.033023514,0.015179461,1.198785424,1.405842423,1.255796832,0.037140622,0.039814204,0.167701319,0.084460186,0.019456001,0.49233675,0.781333327,0.689127281,0.052549767,0.419165581,0.559169948,0.516709126,0.026335018,false
02/10/2022,7.033582211,15.8125,12.89510363,1.853543642,0.751045048,0.881040871,0.852843598,0.024690744,0.688016057,0.802399099,0.76829039,0.022008898,0.533767283,0.662115335,0.631643337,0.025536451,0.650470972,0.753303945,0.725545465,0.021822148,-1.584337354,-1.269555688,-1.432923025,0.057381067,0.536980927,0.66159606,0.625863571,0.02313782,1.274253726,1.880866408,1.666729788,0.112371055,4.410586357,8.121413231,6.700489491,0.731720561,2.289703369,3.919179678,3.453182811,0.342838517,19.99200058,24.51799965,23.0387011,0.8185827,1.560047507,2.958866596,2.5637623,0.293103986,0.609382272,0.74740243,0.717210453,0.026807599,0.154015303,0.185988605,0.172402087,0.005026386,0.62816453,0.743381798,0.711484403,0.024342104,0.989266574,1.029402971,1.000136656,0.007662032,1.163742661,1.268673778,1.189789317,0.02171724,0.094755746,0.21674259,0.147938045,0.017940978,0.713247001,0.895574808,0.853147438,0.034929223,0.547578752,0.648108363,0.623091789,0.018618627,false
02/10/2022,5.673163414,17.03188324,14.29089441,2.48646627,0.700292051,0.889085352,0.863847034,0.034198719,0.635617018,0.753326356,0.73019318,0.020147505,0.465530604,0.658605576,0.591165862,0.036425317,0.580115855,0.739269197,0.671533047,0.031838472,-3.021741629,-1.290362597,-2.400689517,0.408345902,0.506506443,0.829631507,0.766839339,0.07347701,1.263868093,2.565217495,2.199167753,0.27739763,3.488730669,6.107878685,5.447720368,0.471720568,1.742028952,3.858326435,2.927025601,0.397526046,19.40600014,35.5340004,31.9579727,3.872237307,1.174401522,2.923028469,2.291810472,0.339451865,0.540103376,0.745094895,0.692298019,0.038537467,0.158566296,0.264735699,0.240339218,0.024881327,0.543426931,0.717740536,0.645808596,0.034655386,0.988322318,1.050368905,0.997603999,0.010555783,1.176343679,1.361896873,1.246333387,0.037414482,0.125296548,0.408857733,0.323230277,0.064571919,0.642361104,0.905626714,0.868727852,0.047896062,0.51512146,0.70719856,0.676556439,0.039297122,false
02/10/2022,6.199999809,16.73949623,14.33989012,2.317114405,0.722222209,0.887257218,0.864920843,0.031930768,0.618226051,0.752394736,0.727217548,0.02099111,0.45563072,0.639019012,0.585235203,0.031665995,0.557177603,0.720633924,0.664965361,0.027419118,-2.9780581,-1.229757905,-2.463535526,0.426705508,0.508823156,0.835218191,0.774900124,0.070884603,1.396193743,2.513020754,2.236445003,0.253954532,3.238702297,6.077372074,5.368237117,0.477377165,1.67397666,3.540457964,2.847290395,0.333787215,19.5,36.35599899,32.54587319,3.864662804,1.16956079,2.760714293,2.241006624,0.294533341,0.539077222,0.73409307,0.688374573,0.034323496,0.157501101,0.270138711,0.245669239,0.025910923,0.508771956,0.698271513,0.638185417,0.030555597,0.988040507,1.043024778,0.996554898,0.009949713,1.19383359,1.397379875,1.25328245,0.033182516,0.1569722,0.459937334,0.346135528,0.065728039,0.670319617,0.904520512,0.871407313,0.045149305,0.524623811,0.708307087,0.679547391,0.036688424,false
02/10/2022,5.887005806,17.73374557,15.18740668,2.407611443,0.709598005,0.893240809,0.87172976,0.032807411,0.648734152,0.762015879,0.736653953,0.017725569,0.489369303,0.644214153,0.592833312,0.025551815,0.602640271,0.727014244,0.668897624,0.021850503,-3.086073875,-1.554000139,-2.583654274,0.288753834,0.545149744,0.856850088,0.791596904,0.056230927,1.254237294,2.609329462,2.279402906,0.283850653,3.693693638,6.403921604,5.623551604,0.434354705,1.916725039,3.62135911,2.929855852,0.286858785,21.47999954,37.13399887,33.31700003,2.886961934,1.281703353,2.869230747,2.321604559,0.266372792,0.561730921,0.741550684,0.69660993,0.029473515,0.172313303,0.272939205,0.251578384,0.019336092,0.568252444,0.705772161,0.643182521,0.024161172,0.983731866,1.052601099,0.997207659,0.011276733,1.187744498,1.32968235,1.248302646,0.024659592,0.123685196,0.460762382,0.364027153,0.072710255,0.648082256,0.919489264,0.877378895,0.047651423,0.534280419,0.717164278,0.6881506,0.032558648,false
02/10/2022,5.299145222,16.69754791,13.80179549,2.733235009,0.682496607,0.886990011,0.856257229,0.047859901,0.614583313,0.756661296,0.723573541,0.031261165,0.478201628,0.625185609,0.58532991,0.02796132,0.640431583,0.7059021,0.67203587,0.013206533,-3.123440742,-1.282041907,-2.422469464,0.371524723,0.539845228,0.846767545,0.768361729,0.068826658,1.26466918,2.508670568,2.160889977,0.284246999,3.189189196,6.218997478,5.309645335,0.662742598,1.83289814,3.335974693,2.842665328,0.291323954,21.74200058,36.65800095,32.2856665,3.300636783,1.194385409,2.647798777,2.215041019,0.302190282,0.544291556,0.725862086,0.685499208,0.037146715,0.166722894,0.272074491,0.243393905,0.023675518,0.606733799,0.686281502,0.646608809,0.015553443,0.984395802,1.040558696,0.996253911,0.009218239,1.208313584,1.280723453,1.244295248,0.014627479,0.096072517,0.419483572,0.325978042,0.073341378,0.652300954,0.905624211,0.863169003,0.057564402,0.520935059,0.711673856,0.673912945,0.043324085,false
02/10/2022,7.134387493,18.3406105,13.12552868,2.955595342,0.754130244,0.89659065,0.851234158,0.034962914,0.69086653,0.816121995,0.76833912,0.024941083,0.55920893,0.7020576,0.636798486,0.033081933,0.665644169,0.809615374,0.73496572,0.025978388,-1.684518814,-1.007946134,-1.355950379,0.151716634,0.490032285,0.682877183,0.611170759,0.046100898,1.196969748,2.311926603,1.680205702,0.236580214,4.469696999,8.876777649,6.729503861,0.899305403,2.537297249,4.712707043,3.551705957,0.497696235,17.33200073,25.59199905,22.27141421,1.944879015,1.69949317,3.508097172,2.62899667,0.440812164,0.629560113,0.778176904,0.720153458,0.035564755,0.134240597,0.188866898,0.165746836,0.012313661,0.641349077,0.801553488,0.721972522,0.028142427,0.982067525,1.023872733,0.99872821,0.009552944,1.117577195,1.251152039,1.181157302,0.024170378,0.065975003,0.234284863,0.137778605,0.027909329,0.728929996,0.923454344,0.854165954,0.048526177,0.528528512,0.659767151,0.616243106,0.031514854,false
02/10/2022,8.352402687,21.4141407,13.12125612,3.275333929,0.78615123,0.910770595,0.851394202,0.030590401,0.705149293,0.809813261,0.76458521,0.023958703,0.594931185,0.700080216,0.641960642,0.025914516,0.703117013,0.786169231,0.744501979,0.017402485,-1.539331079,-1.119804382,-1.290010856,0.098237387,0.546263218,0.686704874,0.600791431,0.035379646,1.36150229,2.318181753,1.705133577,0.218892803,4.783093929,8.515981674,6.587847151,0.910354366,2.937432528,4.668449402,3.616275377,0.419553967,19.59600067,25.29599953,21.74726373,1.372119446,1.996334314,3.691331863,2.664727812,0.411342185,0.666258872,0.786840916,0.723842162,0.029413816,0.147513106,0.181613907,0.160515912,0.008776646,0.685449958,0.777092695,0.731813166,0.019284544,0.979319394,1.015799284,0.996141649,0.007497527,1.135995388,1.211119175,1.171957263,0.015721881,0.089700148,0.195514858,0.129424675,0.026640199,0.769063175,0.941836476,0.858136371,0.04198678,0.564972758,0.669426978,0.612240573,0.02579953,false
02/10/2022,7.925000191,14.36619759,10.85192291,1.557568426,0.775910378,0.869844198,0.828262571,0.022929978,0.679470181,0.776373386,0.738278544,0.020404348,0.535986781,0.637594581,0.590229765,0.027960882,0.628667653,0.742663682,0.690857278,0.026128774,-1.576951265,-1.201660395,-1.366102131,0.077709391,0.551609457,0.65701884,0.602293322,0.02314777,1.348729849,1.89084506,1.615999239,0.110771345,4.239669323,6.943478107,5.687233281,0.586066993,2.310222149,3.518681288,2.90345021,0.332887082,20.38599968,24.62400055,22.33802153,0.953607368,1.669158936,2.652789354,2.133810419,0.272602365,0.625350118,0.726236582,0.678453546,0.028212138,0.156346396,0.184818104,0.170444285,0.005709736,0.605921388,0.730142057,0.672834747,0.028969178,0.986798704,1.026994228,1.002541121,0.007484603,1.173252225,1.295332789,1.224782194,0.027620625,0.119850121,0.198630616,0.155533644,0.014931985,0.748563528,0.891077638,0.824876004,0.032868757,0.564921796,0.638834953,0.604099292,0.017384868,false
02/10/2022,8.202960014,15.11764717,12.01233735,1.182920573,0.782678604,0.875912428,0.844969793,0.014817447,0.716054857,0.783831298,0.759793017,0.0112197,0.548946738,0.656128168,0.622655442,0.014418367,0.631353915,0.760272205,0.721446458,0.015395493,-1.506085634,-1.118858337,-1.335479674,0.087152138,0.545953929,0.650195062,0.604037521,0.022248081,1.336283207,1.919117689,1.632984513,0.101686862,5.043613911,7.252032757,6.343824115,0.37941262,2.434065819,3.816120863,3.307791678,0.199384288,19.20599937,24.04000092,22.04458141,1.054199151,1.849686861,2.806282759,2.431268671,0.161306954,0.64908427,0.737276495,0.707912864,0.013865396,0.1446082,0.179625407,0.165391338,0.00770549,0.612677813,0.750748277,0.707077357,0.01640095,0.986718774,1.022894025,0.999705045,0.005651685,1.157659173,1.291948795,1.193376548,0.015231891,0.079194143,0.200168341,0.140003142,0.020774602,0.751297653,0.897992134,0.845649592,0.022286232,0.572316468,0.641711235,0.61119481,0.013573292,false
