SR_MIN,SR_MAX,SR_MEAN,SR_STD,NDVI_MIN,NDVI_MAX,NDVI_MEAN,NDVI_STD,GNDVI_MIN,GNDVI_MAX,GNDVI_MEAN,GNDVI_STD,NDRE_MIN,NDRE_MAX,NDRE_MEAN,NDRE_STD,modNDRE_MIN,modNDRE_MAX,modNDRE_MEAN,modNDRE_STD,EVI_MIN,EVI_MAX,EVI_MEAN,EVI_STD,EVI2_MIN,EVI2_MAX,EVI2_MEAN,EVI2_STD,PVR_MIN,PVR_MAX,PVR_MEAN,PVR_STD,GCI_MIN,GCI_MAX,GCI_MEAN,GCI_STD,RECI_MIN,RECI_MAX,RECI_MEAN,RECI_STD,TVI_MIN,TVI_MAX,TVI_MEAN,TVI_STD,MTCI_MIN,MTCI_MAX,MTCI_MEAN,MTCI_STD,LCI_MIN,LCI_MAX,LCI_MEAN,LCI_STD,TCVI_MIN,TCVI_MAX,TCVI_MEAN,TCVI_STD,GARVI_MIN,GARVI_MAX,GARVI_MEAN,GARVI_STD,SIPI1_MIN,SIPI1_MAX,SIPI1_MEAN,SIPI1_STD,SIPI2_MIN,SIPI2_MAX,SIPI2_MEAN,SIPI2_STD,MCARI_MIN,MCARI_MAX,MCARI_MEAN,MCARI_STD,ARVI_MIN,ARVI_MAX,ARVI_MEAN,ARVI_STD,OSAVI_MIN,OSAVI_MAX,OSAVI_MEAN,OSAVI_STD,anomaly,date
continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,true false,time
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,class,meta
1.23671875,2.117959617428268,1.2943152995821054,0.0362417543642829,0.10583304226336,0.3585548738922972,0.1280336542306447,0.0124767864079814,0.1827886352438824,0.3787616741611899,0.2018111105407044,0.0098973031501961,0.04973474801061,0.2342467874283944,0.0811620373094572,0.0121593329014449,-0.3232477853297011,-0.0564867259572909,-0.1079359927699386,0.0142479378655272,0.1017393056208448,0.3867504871144443,0.1372654067746038,0.013002477595617,0.0784567581563956,0.2842812979657133,0.1000904858571693,0.0092879668936849,0.819434872501723,0.9543039319872476,0.8592693349222607,0.0107761107241726,0.447347266881029,1.2193763919821827,0.5061865921450501,0.0334333929356011,0.1046755059316117,0.6118075212292762,0.1771858909669815,0.0306408472053262,2.075999999999999,12.28,3.2877830362655383,0.4994439155460543,-8.759999999999982,12.999999999999991,0.6496095898763015,0.5034271295990977,0.0523925951798811,0.2578391274710293,0.0846506939776616,0.0124672083007495,0.0321543,0.1223100999999999,0.064103126210499,0.0036987231700794,0.1461449942462599,0.7415506958250497,0.2591425016671255,0.0399126244980422,1.1544676806083651,2.2244224422442245,1.8790434541871237,0.0980473160177139,1.1544676806083651,2.2244224422442245,1.8790434541871237,0.0980473160177139,-0.0218017582417582,0.0598670988310308,0.0155897889543519,0.0042595935704318,0.2412177985948478,0.4382103554032112,0.2693732428422574,0.0104070034582127,0.0827190827190827,0.2817354043920728,0.1020791389849113,0.0095376751701371,true,2022-10-07
1.2690258751902586,1.7940613026819925,1.3411901642311157,0.0313518161144947,0.1185644809659567,0.2841960918752143,0.1455753104086244,0.0109949546892618,0.1737005775211017,0.3176222300386916,0.2061185286352047,0.0081324100653324,0.0038610038610038,0.2191514207862982,0.0806787239808299,0.0110990940731158,-0.2359295566912998,-0.0030610385062139,-0.1037483789279293,0.0122241015910019,0.1213275672707303,0.2951963821529039,0.1528768076846987,0.011087947316874,0.0899848285833562,0.2209818096517604,0.1121010666429074,0.0078663919394413,0.8490421455938698,0.9673530889000505,0.8825932628095065,0.0119927744213952,0.4204301075268817,0.9309278350515466,0.5195622301298941,0.0265158139165658,0.0077519379844961,0.5613160518444669,0.1758759561289501,0.0273969002987463,2.809999999999998,9.356000000000002,4.078174235606968,0.432281329844469,-234.00000000002552,14.399999999999991,0.6149988988247778,4.600546159997905,0.0043961129106895,0.2096053611317945,0.0854805149575832,0.0112824230871174,0.0319222,0.1027701999999999,0.0696967263129964,0.0039530282144434,0.1963154864709269,0.5961113566062748,0.2940179353315051,0.0370075673981783,1.2756332931242462,1.9759547383309768,1.7391964063354042,0.0798448931789296,1.2756332931242462,1.9759547383309768,1.7391964063354042,0.0798448931789296,-0.0204898571428571,0.0600045032397408,0.0264113944121421,0.0050176692540537,0.2313060817547358,0.3933420122745025,0.2825457445708271,0.0094184722356767,0.0934814227158534,0.22302932472424,0.1151752713191137,0.0082460469113447,true,2022-10-12
1.3810623556581985,2.405436013590034,1.4879622693151218,0.0601638972442075,0.16003879728419,0.4127036913867642,0.1956480599907504,0.0178574866993717,0.2046183450930083,0.4066225165562914,0.2279875138789575,0.0128380686457125,0.0775497415008617,0.2597864768683274,0.1111474099825958,0.0141675551435181,-0.4038143113558168,-0.0932051901689411,-0.159419370982681,0.0187274568993693,0.1661060443180635,0.4522100353459899,0.2200609391442115,0.0191939879178347,0.1234307035807788,0.3356521550978016,0.1549865008119423,0.0132687526986383,0.8845265588914549,1.0668877833056938,0.9347311933534492,0.0168788698038887,0.5145161290322582,1.3705357142857144,0.5915169551408889,0.0463654244212153,0.1681385869565219,0.7019230769230769,0.2508209436262746,0.0379931105285619,4.7399999999999975,14.996,6.70334732719694,0.671927583626287,-427.9999999999284,4.174216027874564,0.9671542370663128,6.8867596445627175,0.0840364495443807,0.2913202527435982,0.1195946764245695,0.0152822572612797,0.0534293,0.1415719999999999,0.0855182231084374,0.0047893032003797,0.3121228743828854,0.7933552391383717,0.4465528904336197,0.0511756095426189,1.1140209508460917,1.6544885177453028,1.438874305640917,0.0645733736957296,1.1140209508460917,1.6544885177453028,1.438874305640917,0.0645733736957296,-0.001599293286219,0.0877841958041958,0.041591623280219,0.0059846401416172,0.2743177046885934,0.4824637934042923,0.3063944528108242,0.013211538672158,0.1271512972001027,0.3259784607302337,0.1558772780046394,0.0134819464368485,true,2022-10-17
1.6715945089757127,3.1361760660247597,2.296712141550652,0.1320172707842374,0.2513833992094861,0.5164615896242101,0.3923375687211082,0.0249277978466729,0.25,0.4427959116386417,0.340610912862545,0.0162480111497022,0.1249250449730162,0.3485139730888659,0.2245692259736494,0.0170898055542111,-0.5551939334036379,-0.0924734912569921,-0.2747987211263689,0.0359128041153583,0.2441458733205374,0.6024517030025603,0.4168710280702274,0.0346050403908584,0.1795433501208247,0.4302034394113997,0.2975315510294198,0.0234039333337668,0.969187675070028,1.2640722724113969,1.1280089731976424,0.0341258617348425,0.6666666666666667,1.5893491124260355,1.03500207740341,0.0751287741345947,0.2855185015989037,1.069904675442578,0.5804844462594341,0.0570261006206538,7.487999999999999,20.028,13.398897902030154,1.2072586117149031,1.0334394904458606,2.330677290836655,1.3677173017571345,0.1024684124424774,0.1449203187250996,0.3919188560026604,0.2553685127574309,0.0199675659264945,0.0591453999999999,0.1579368,0.1212560361936112,0.0085862271104538,0.5683453237410071,1.0396716826265389,0.8328716439109394,0.0453958394619378,0.983139534883721,1.2830188679245285,1.0833672099894374,0.0274837213320706,0.983139534883721,1.2830188679245285,1.0833672099894374,0.0274837213320706,0.0282247562582344,0.1297630006123699,0.0911971919698485,0.0104968278675624,0.327713382507903,0.5338042381432896,0.4385331065469791,0.0189055208737441,0.1909909909909909,0.4079327554504859,0.3018593406788584,0.0203283852162482,true,2022-11-06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2022-10-02
1.2896613190730837,2.003968253968254,1.5689652066499018,0.151352386456105,0.1265083690151809,0.3342140026420079,0.2188433469013312,0.0449780520875003,0.2080240722166499,0.349096587106848,0.2632611533804049,0.0285143155832796,0.0131789137380192,0.2545141874462597,0.1510855755283755,0.0417482670507466,-0.2369901416279305,-0.010958878901713,-0.1104466376614878,0.0360966608971174,0.1157160150964893,0.3121658303857859,0.1896877280729821,0.0392198607707771,0.0888969124050854,0.2278075251518716,0.1413821646212017,0.0284862639627822,0.7972370766488414,0.9966555183946488,0.9114071343040142,0.0421318984496324,0.5253292806484295,1.0726525017135025,0.7188797265770203,0.1083664014187461,0.0267098340752731,0.6828143021914648,0.3616293810318552,0.1152419814445601,2.0799999999999974,9.278,5.025236420247748,1.321448059116214,-222.0000000000244,147.00000000000267,0.9894450504192872,8.32200650299539,0.0152214022140221,0.2672719220549158,0.1595250328141894,0.0434694831637834,0.0322592,0.0974386,0.059681606032101,0.0110001137189348,0.2400756143667297,0.7897196261682244,0.5588758854687884,0.1275824239135758,1.120320855614973,1.961722488038277,1.3601830691519996,0.1860167468569696,1.120320855614973,1.961722488038277,1.3601830691519996,0.1860167468569696,-0.0239216180371352,0.088018903775883,0.020436603576168,0.0151624332621975,0.247305563646956,0.4060046189376443,0.3128572556177348,0.0305275818998158,0.0964677945978034,0.2471507652230543,0.1592300202469835,0.0315379251986248,false,2022-10-07
1.2344610542879622,1.6028995756718531,1.42338419896699,0.063837326509381,0.1049295774647887,0.2316261377530227,0.1741363016041872,0.0218711250100009,0.1931558935361217,0.3169054441260745,0.2697882655961736,0.0201915299926566,0.0417732310315431,0.2081187518933656,0.0995736596124084,0.019223625750562,-0.3664108151583326,-0.0516421564472052,-0.1802323598672216,0.054966002391568,0.1018107277075503,0.259853080135337,0.1808355396222034,0.0279082089823455,0.0774476578580784,0.2003276179097791,0.143169949869813,0.0222302734840563,0.7783505154639175,0.8632416787264833,0.8176433215636428,0.0144181976371263,0.4787935909519323,0.9278523489932886,0.740981190949453,0.0743436435102491,0.0871886120996443,0.5256312165263963,0.2222198389244902,0.0484350535004017,1.895999999999998,8.510000000000005,5.0994290663509245,1.2351092478414412,-195.9999999999129,7.461538461538498,0.38324070785215,4.455635167672129,0.0453213854902637,0.2045358501197352,0.1062338438472085,0.0198188908129043,0.0411608,0.1237758,0.0936371223098637,0.014117336343478,0.1705170517051703,0.447457627118644,0.3144246574571724,0.0445270920060558,1.4780058651026389,2.228878648233487,1.758990818494696,0.1188703281295287,1.4780058651026389,2.228878648233487,1.758990818494696,0.1188703281295287,-0.0206133891213389,0.0633694323144105,0.0316356901698886,0.0112860067466073,0.2622687047465808,0.4012195121951219,0.3490833757184156,0.0231123112514729,0.0818681318681318,0.1902689431983038,0.1410249351343779,0.0190927251754765,false,2022-10-12
1.1992395437262358,1.3765752409191991,1.276005315896928,0.0272340497934928,0.090594744121715,0.1584529008109793,0.121136598087624,0.0104731965119276,0.16,0.2495673243336794,0.2121486729905033,0.0124486617118945,0.0397648151013461,0.1256410256410257,0.068193567090544,0.010151791572854,-0.1611225700262315,-0.042772910179612,-0.0863969572035016,0.016707810808257,0.0891775474491856,0.1663446740233798,0.122553761899085,0.0116246239005571,0.0672968252337408,0.1258098389237809,0.092831211618536,0.0092384821301035,0.7933378653976887,0.8809523809523809,0.8291642538118387,0.0104618419948224,0.3809523809523811,0.665129151291513,0.5391959371459949,0.0400051030737872,0.0828230744440863,0.2873900293255134,0.1466479318816219,0.0236321285458152,1.2359999999999998,4.327999999999998,2.591736254799013,0.4502290702071386,-6.593749999999928,15.071428571429042,0.3421346226583189,0.3992376544255645,0.0419386422976501,0.125,0.0715432746788456,0.0104249601922534,0.0450061999999999,0.0818162999999999,0.0646346377843026,0.0054156587624542,0.1457465794170134,0.3571428571428571,0.2299952025775088,0.0291162927615448,1.6659192825112108,2.4188679245283025,2.020346552858342,0.0958364717697236,1.6659192825112108,2.4188679245283025,2.020346552858342,0.0958364717697236,-0.0106352463768116,0.0309972315035799,0.0167099630486348,0.0043633068414017,0.2186635033610123,0.3205914172376488,0.2779893199103357,0.0147377050877017,0.070964247020585,0.1268097853220169,0.0958548511714734,0.0086923500182556,false,2022-10-17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2022-10-22
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2022-10-27
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2022-11-01
